filename, Alluvial, Black, Cinder, Clay, Laterite, Loamy, Peat, Red, Sandy, Yellow, loam
12_jpg.rf.683f64e2f9d124503035144348afc446.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
17_jpg.rf.67918830b4696f0db9b7e4dea82e36e1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_9509_jpg.rf.68891d6239051f9179bbb0eaa4f8fa42.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_2468_jpg.rf.67e8fb785967941f823cdcf962c8ca54.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
bright-red-soil-australian-outback-260nw-2123413016_jpg.rf.688eb993487f20078ba2a546a05c1c15.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
clay-20_png.rf.689c23d0cbbc37a92a8b6c407711b08f.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
aug_0_7960_jpg.rf.6816f556cf65afb10252f0fa8a67961a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
full-frame-texture-tropical-red-260nw-2248730027_jpg.rf.67b3b3a8e76cdff7695bb1be8c476925.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Copy-of-IMG-20220531-WA0063_jpg.rf.68530ce2fbac1a7ac435219ef9d5e856.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_3823_jpg.rf.67c0540c0a038ecbd664b92b3a5770cf.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
1_jpg.rf.672a73e4066fa92acdc33489d85caf01.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aug_0_3084_jpg.rf.68be777790a6143d7c167b11d494dac3.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
aug_0_8841_jpg.rf.690c84d67ef5cfa7ce6aeccf6993db5c.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Alluvial_33_png.rf.68ebed27dcfdb717d4074b6dc4a92d76.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
clay-12_png.rf.692c9f304399ded47534f8488073888e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Clay_37_jpg.rf.693c4af71171cfe1379627e489d04f60.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Copy-of-depositphotos_5508133-stock-photo-dry-red-clay-soil-texture-1-_jpg.rf.698fd4655adeb65d80639be500af2cfa.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
clay-14_png.rf.6a2c23c29a200af0f85602ce57eff627.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Copy-of-IMG-20220531-WA0056_jpg.rf.69888a76dde0226d0b5e045f87ae1fd7.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
sandy-loam-24_png.rf.69f67098e6a833b9646d7cb744350356.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
Yellow_Soil_-8-_jpg.rf.69d5edbcf2f06ebff5992c897c7e4241.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Black_Soil_-18-_jpg.rf.69d5d52fb806794fe1879238620e3a6a.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Copy-of-images16_jpg.rf.6a3ad0dc2e55932057a173994f1d617e.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Red_12_jpg.rf.6980c496ba8d7b8f531fb589463b6e97.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
4_jpg.rf.6a3920611f0a5d38dc03dfddda3901d9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Black_42_jpg.rf.69360c582671332613def150805cc11d.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Copy-of-photo_2022-06-01_07-06-23_jpg.rf.69d6ea2c10fd7ee326dce3e339c8fcfb.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Black_3_jpg.rf.6a01e61944aae7798f785b55c65df689.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_8800_jpg.rf.6932e4a1a46cd91d5a34884551e7927c.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Black_17_jpg.rf.6a3242f84c1ad286813532bb65536661.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_7125_jpg.rf.68e0a33649408fa4e9171da7517d8170.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
clay-17_png.rf.696eff1f214f1095b127ead5b926ac8d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Copy-of-photo_2022-06-01_07-08-50_jpg.rf.6a5f01e61183d0ef5d71fe2e72ac5b80.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Alluvial-soil-distribution-in-India_jpg.rf.69ff9a0de50031e67a6e4846efa9be7d.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Clay_10_jpg.rf.6a4ff581a0fefc30ccc8d7594880d491.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
sandy-29_png.rf.6a3f7d7c39da5c9799937738ce3af474.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Laterite_Soil_-4-_jpg.rf.695718087ed5700635429fa6f3ce3b65.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Red_11_jpg.rf.6a845fb8089f3462d7ddd0974aaf3557.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
9_jpg.rf.6a86d8b10c0022a7cdcd105c93d28e34.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Black_10_jpg.rf.6a9e2b7cf4e480190993f610f55d05aa.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
sandy-17_png.rf.6b8710533be6ef3c44f22bc8aa519a96.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
loamy-2_png.rf.6b7f653d219d421bb48077770f8eba86.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
aug_0_6169_jpg.rf.6b390a77a95d1b40e96703d513e105db.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Alluvial_17_png.rf.6b1a7470ed72d0baf96a6d634b8a8998.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
sandy-loam-24_png.rf.6af09097c466448431f6f156f0816248.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
191101-48_jpg.rf.6baf3cc52e765544be6075b1a7960ab2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Copy-of-Sample12-30_jpg.rf.6c11c281e2268e7d20a4cbe2b8a3e8c0.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
aug_0_9371_jpg.rf.6b8fab2a2fa90cf0646722247a842de9.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Copy-of-image_jpeg.rf.6c5e40a17fafa4d7be7bd59758aaae53.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Copy-of-IMG-20220531-WA0067_jpg.rf.6b829164c1c745e860035ade5ee214b1.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OIP-dRFUggaIxBebiqqG13n0_AHaE6_jpg.rf.6ba1e9711cffe46ec8a1c4e39b85faa8.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_9658_jpg.rf.6ba2e216cf0ba056677fd57658f24306.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Alluvial_16_png.rf.6abc85cd6ca7663a44c4c80ada1f4b46.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Laterite_Soil_-19-_jpg.rf.6ad6e574998205aa3a873056ab972ab2.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Copy-of-images77_jpg.rf.6b13bfc334ba32192b7287052a15170e.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
aug_0_266_jpg.rf.6c6830a6cfecd4c5fba150e8313ca578.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
red-soil-earth-texture-background-260nw-1181471485_jpg.rf.6b521179ae579d78b76d385e6497231f.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
aug_0_6615_jpg.rf.6c15427e338daa37c6b1abb7fce6fc27.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Cinder_Soil_-12-_jpg.rf.6be648c7ca9e6441f66c02adaa390967.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_6599_jpg.rf.6bc45c1f45fe5b80111126de094c0b85.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_3916_jpg.rf.6c1906c3fd540dac0e76197b494a1c99.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Copy-of-man-working-shovel-clay-260nw-639044377_png.rf.6c68abc138be20043b37ffb63cd6dede.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
loamy-13_png.rf.6b3d64cd10ea305aa8bfcb5468f7fa21.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Copy-of-images188_jpg.rf.6ade82783a1d83a6bc0a271d06bad397.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
13_jpg.rf.6cd5e23232e333055cdccd3cc3ebe6ff.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
river-alluvial-silt-600w-1055516195_jpg.rf.6cae6449ee64fbdbfe85b64ac681cc12.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
alluvial-4_png.rf.6c70e19ce103b8c705dc09ede19f9ccf.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_8841_jpg.rf.6c829f21a302decac26f1a704c7d590b.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Copy-of-image15-2-_jpeg.rf.6cbad8a63c05752a37e61b8028a0859e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
clay-8_png.rf.6ca3242af21590333d1956681fad58c5.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Copy-of-images-1-_jpg.rf.6ccda2af57fd70b9b04720f72575b78a.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
brown-soil_jpg.rf.6cc32ba98a905df70379e35b553d24c7.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Peat_Soil_-56-_jpg.rf.6d31af9c7b45acaf81f4498ffce6ab53.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
alluvial-6_png.rf.6d51910efd3c917f6ad03a2fba718c16.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Alluvial_21_png.rf.6d0b499f6f000b90e4677fcba7223cde.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Copy-of-images122_jpg.rf.6ca90f284ffb4eb0a3d17ab5e20c427e.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
aug_0_4774_jpg.rf.6cc0afadc247892da2f2ec2f3ba4938b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
2_jpg.rf.6cf91255bf837780ca84b389996a566f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
25_jpg.rf.6d0e50f163fba56c4ed288391e900c8e.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Yellow_Soil_-46-_jpg.rf.6d9f2f2a0be10b94432f2b8e14bee0ec.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Laterite_Soil_-4-_jpg.rf.6cfe903f2b03486e44aca10828c7b96f.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aug_0_6516_jpg.rf.6d878548d4d46ca99ff432e9ffe7c1a9.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_9371_jpg.rf.6d947212f1d2bdb1e850a1d809ad9f65.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
sandy-17_png.rf.6d362cfbf2283471bb73e6ae71b3cfe9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Laterite_Soil_-11-_jpg.rf.6da840b6e73aeb253b8f1dc58475aeb8.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aug_0_6063_jpg.rf.6cf4c8f0e08659d467852bab2ce9eed6.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
2560px-A_red_soil_crop_field_JPG.rf.6d2fe20b8bfd71ea57bb490d21f4af29.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
aug_0_5998_jpg.rf.6dd231d1845ea3d5f3e1d3b96cf4c8eb.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Copy-of-Sample6-60_jpg.rf.6ddae4848611a3ed229b48bb1c5bb26b.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
aug_0_7346_jpg.rf.6e07333bf3d403a311acd4f186f89ff3.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_7636_jpg.rf.6de9aaacaca1ba73d8da0ab4f9917dac.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
aug_0_7270_jpg.rf.6df9f17b4d583df312a802f0c7b2ae99.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
OIP-lf-P9Z4OogePsv6aa0-cFQHaFT_jpg.rf.6e087f2a514094310309d3eb1f81631e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
abstract-texture-redhot-cracked-dirt-260nw-275007494_jpg.rf.6e3cba26739dee35778d11440931079d.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Laterite_Soil_-10-_jpg.rf.6e242b87097292b534951910c46cc27a.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aug_0_98_jpg.rf.6ec0b9ae66bdce56a6a5164826833b59.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
aug_0_3399_jpg.rf.6e08cd901a9683b55c7c331435eeb4b8.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Copy-of-photo_2022-06-01_07-04-38_jpg.rf.6e8ee9d67fd3d1ba8ba737d617f3f321.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_420_jpg.rf.6e30f37c1534bf43b1fab3fc9db7ffd8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Copy-of-IMG-20220531-WA0035_jpg.rf.6e7b7b7b4d6728dafe4f7b031a60d8d8.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
laterite-19_png.rf.6df8a710d791dbc2b60f9501797f93aa.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aug_0_9711_jpg.rf.6e5d3d85717942c3a9f946dc144bad09.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
depositphotos_113297290-stock-photo-black-soil-texture_jpg.rf.6ee547970e5fc1c8d9b8320f58549f98.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Peat_Soil_-30-_jpg.rf.6e709f2b05bab8efe5ea50deb241e81b.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
aug_0_3022_jpg.rf.6e98892e676598af7358cf6701b4a1b2.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Clay_46_jpg.rf.6e1b3d04ed465bbed12dcd60f6b7dba4.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
aug_0_8781_jpg.rf.6f129d610d99a809415cf5e6634abcbb.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
dry-soil-texture-background-red-260nw-1228668364_jpg.rf.6ee095dd31e9099531e789fb0b243a70.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Copy-of-images37_jpg.rf.6edb99dbb26ffa01a2be924880b97264.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Copy-of-images267-1-_jpg.rf.6ecc661eb0a1a7a55ed5001a87a4325d.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_3411_jpg.rf.6ede6b91f0c958695c94fead5ed90189.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
aug_0_9677_jpg.rf.6eeadd2c9659268568ba55e53ce07d99.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Peat_Soil_-56-_jpg.rf.6eefc2da88dab5d79600ad4c493439b3.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
handful-freshly-dug-red-potatoes-260nw-2042460347_jpg.rf.6efcae1fcc4641596a61a656850a24c9.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
aug_0_480_jpg.rf.6f01fc5ee4b0d90a8b47a47de2b0aad1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Black_42_jpg.rf.6f2482c270266cf32c8d1e483ff80082.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_2023_jpg.rf.6f5e6fd15d1ec953d47cc906c5823e7a.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
aug_0_4759_jpg.rf.6f39936fc87599d00c99c5aca00c49ba.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
aug_0_9138_jpg.rf.6f813639e683c1148bc1ff2269218eb3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
aug_0_7960_jpg.rf.6f46b819eb09584fe96b8ffa1abad477.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
21_jpg.rf.70030c2de5184f6c6686b800897c9b91.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
clean-soil-cultivation-potting-peat-260nw-1526246774_jpg.rf.6f96d2500330b3a1ccb674b263b14029.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
usually-growth-plant-contained-within-600w-1761444233_jpg.rf.702002e414a57df99a06fadcc9ea8fe0.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_698_jpg.rf.70c9bf0fcfaccaf0c468656662d026e8.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
OIP-KVkf9QJRKPigCm0hKBI3qAEsDh2_jpg.rf.70168c00a86d7ae500f36a40a74dde3b.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
soil-260nw-41206792_jpg.rf.7027645ed5fe6b9d26af9aa9f739a455.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_4477_jpg.rf.6fce95a8af42a94c608b0f8204067905.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_2986_jpg.rf.702adf4dc7ed29a8cd74edee8e7438b0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
12_jpg.rf.6fb8c07a3022730a6cbaf248f322bc03.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
aug_0_9724_jpg.rf.6fcb4aaa2422d22889eb51d56123fa9f.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
maxresdefault3_jpg.rf.712bf54896ae79e15fb99953ef9af10c.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_6326_jpg.rf.7073c82ca9c1e630acdec8a17b89056f.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
aug_0_4489_jpg.rf.702a8a9d7a5f591472c5894b0532a2f7.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Copy-of-images287-1-_jpg.rf.70ea17cccfce5c173c847911b18bd3ff.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
aug_0_6327_jpg.rf.70da44b9688d3b5ee7d08fb41c9c08a4.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
aug_0_4804_jpg.rf.714cabd23992d7aac4f86879e8dd8cfc.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Copy-of-kalimitti2_jpg.rf.7112495825e32ca59c7202afae94fb18.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Copy-of-IMG-20220531-WA0060_jpg.rf.701a76732cb29be58a0e318bdfbba102.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Laterite_Soil_-41-_jpg.rf.71069286aef13ec24ea8c211f2f263c4.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Yellow_Soil_-22-_jpg.rf.7139536602400282e35a42a5ceda1682.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
aug_0_817_jpg.rf.70285ec6f02af295f6994a31bdb84732.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Black_4_jpg.rf.716a04d06378ecdb1dfc2560b62ed856.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
61AysVsqgL_jpg.rf.715c25a471690769a6485005012023e1.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
